# slice# index_from index_below freq (GHz)
1150 187215 187378 357.5
1151 187378 187540 357.55
1152 187540 187704 357.6
1153 187704 187866 357.65
1154 187866 188029 357.7
1155 188029 188192 357.75
1156 188192 188355 357.8
1157 188355 188518 357.85
1158 188518 188681 357.9
1159 188681 188844 357.95
1160 188844 189006 358.0
1161 189006 189170 358.05
1162 189170 189332 358.1
1163 189332 189495 358.15
1164 189495 189658 358.2
1165 189658 189821 358.25
1166 189821 189984 358.3
1167 189984 190147 358.35
1168 190147 190309 358.4
1169 190309 190472 358.45
1170 190472 190634 358.5
1171 190634 190797 358.55
1172 190797 190960 358.6
1173 190960 191123 358.65
1174 191123 191286 358.7
1175 191286 191448 358.75
1176 191448 191611 358.8
1177 191611 191773 358.85
1178 191773 191937 358.9
1179 191937 192099 358.95
1180 192099 192262 359.0
1181 192262 192424 359.05
1182 192424 192587 359.1
1183 192587 192750 359.15
1184 192750 192913 359.2
1185 192913 193076 359.25
1186 193076 193239 359.3
1187 193239 193401 359.35
1188 193401 193564 359.4
1189 193564 193727 359.45
1190 193727 193890 359.5
1191 193890 194052 359.55
1192 194052 194215 359.6
1193 194215 194378 359.65
1194 194378 194540 359.7
1195 194540 194703 359.75
1196 194703 194866 359.8
1197 194866 195028 359.85
1198 195028 195191 359.9
1199 195191 195354 359.95
1200 195354 195516 360.0
1201 195516 195679 360.05
1202 195679 195842 360.1
1203 195842 196005 360.15
1204 196005 196167 360.2
1205 196167 196330 360.25
1206 196330 196493 360.3
1207 196493 196655 360.35
1208 196655 196818 360.4
1209 196818 196981 360.45
1210 196981 197144 360.5
1211 197144 197306 360.55
1212 197306 197470 360.6
1213 197470 197632 360.65
1214 197632 197795 360.7
1215 197795 197957 360.75
1216 197957 198120 360.8
1217 198120 198283 360.85
1218 198283 198445 360.9
1219 198445 198609 360.95
1220 198609 198771 361.0
1221 198771 198934 361.05
1222 198934 199096 361.1
1223 199096 199260 361.15
1224 199260 199422 361.2
1225 199422 199584 361.25
1226 199584 199747 361.3
1227 199747 199910 361.35
1228 199910 200073 361.4
1229 200073 200235 361.45
1230 200235 200398 361.5
1231 200398 200560 361.55
1232 200560 200723 361.6
1233 200723 200885 361.65
1234 200885 201048 361.7
1235 201048 201211 361.75
1236 201211 201373 361.8
1237 201373 201537 361.85
1238 201537 201699 361.9
1239 201699 201862 361.95
1240 201862 202025 362.0
1241 202025 202188 362.05
1242 202188 202350 362.1
1243 202350 202513 362.15
1244 202513 202676 362.2
1245 202676 202838 362.25
1246 202838 203001 362.3
1247 203001 203164 362.35
1248 203164 203327 362.4
1249 203327 203489 362.45
1250 203489 203653 362.5
1251 203653 203815 362.55
1252 203815 203978 362.6
1253 203978 204140 362.65
1254 204140 204303 362.7
1255 204303 204466 362.75
1256 204466 204629 362.8
1257 204629 204792 362.85
1258 204792 204955 362.9
1259 204955 205117 362.95
1260 205117 205281 363.0
1261 205281 205443 363.05
1262 205443 205606 363.1
1263 205606 205768 363.15
1264 205768 205931 363.2
1265 205931 206093 363.25
1266 206093 206256 363.3
1267 206256 206419 363.35
1268 206419 206582 363.4
1269 206582 206744 363.45
1270 206744 206907 363.5
1271 206907 207070 363.55
1272 207070 207233 363.6
1273 207233 207395 363.65
1274 207395 207559 363.7
1275 207559 207722 363.75
1276 207722 207884 363.8
1277 207884 208048 363.85
1278 208048 208210 363.9
1279 208210 208373 363.95
1280 208373 208535 364.0
1281 208535 208698 364.05
1282 208698 208861 364.1
1283 208861 209023 364.15
1284 209023 209186 364.2
1285 209186 209349 364.25
1286 209349 209512 364.3
1287 209512 209675 364.35
1288 209675 209838 364.4
1289 209838 210001 364.45
1290 210001 210164 364.5
1291 210164 210327 364.55
1292 210327 210490 364.6
1293 210490 210653 364.65
1294 210653 210816 364.7
1295 210816 210980 364.75
1296 210980 211142 364.8
1297 211142 211306 364.85
1298 211306 211469 364.9
1299 211469 211631 364.95
1300 211631 211794 365.0
1301 211794 211957 365.05
1302 211957 212119 365.1
1303 212119 212282 365.15
1304 212282 212444 365.2
1305 212444 212607 365.25
1306 212607 212770 365.3
1307 212770 212933 365.35
1308 212933 213095 365.4
1309 213095 213258 365.45
1310 213258 213421 365.5
1311 213421 213584 365.55
1312 213584 213746 365.6
1313 213746 213909 365.65
1314 213909 214072 365.7
1315 214072 214235 365.75
1316 214235 214398 365.8
1317 214398 214560 365.85
1318 214560 214723 365.9
1319 214723 214886 365.95
1320 214886 215048 366.0
1321 215048 215212 366.05
1322 215212 215374 366.1
1323 215374 215537 366.15
1324 215537 215700 366.2
1325 215700 215863 366.25
1326 215863 216025 366.3
1327 216025 216187 366.35
1328 216187 216351 366.4
1329 216351 216513 366.45
1330 216513 216676 366.5
1331 216676 216838 366.55
1332 216838 217000 366.6
1333 217000 217163 366.65
1334 217163 217326 366.7
1335 217326 217489 366.75
1336 217489 217651 366.8
1337 217651 217814 366.85
1338 217814 217977 366.9
1339 217977 218140 366.95
1340 218140 218303 367.0
1341 218303 218465 367.05
1342 218465 218628 367.1
1343 218628 218790 367.15
1344 218790 218953 367.2
1345 218953 219115 367.25
1346 219115 219277 367.3
1347 219277 219440 367.35
1348 219440 219603 367.4
1349 219603 219766 367.45
1350 219766 219929 367.5
1351 219929 220092 367.55
1352 220092 220255 367.6
1353 220255 220419 367.65
1354 220419 220582 367.7
1355 220582 220744 367.75
1356 220744 220908 367.8
1357 220908 221070 367.85
1358 221070 221233 367.9
1359 221233 221396 367.95
1360 221396 221559 368.0
1361 221559 221721 368.05
1362 221721 221885 368.1
1363 221885 222048 368.15
1364 222048 222210 368.2
1365 222210 222374 368.25
1366 222374 222536 368.3
1367 222536 222699 368.35
1368 222699 222863 368.4
1369 222863 223026 368.45
1370 223026 223188 368.5
1371 223188 223351 368.55
1372 223351 223514 368.6
1373 223514 223676 368.65
1374 223676 223839 368.7
1375 223839 224001 368.75
1376 224001 224165 368.8
1377 224165 224327 368.85
1378 224327 224490 368.9
1379 224490 224653 368.95
1380 224653 224816 369.0
1381 224816 224979 369.05
1382 224979 225143 369.1
1383 225143 225305 369.15
1384 225305 225468 369.2
1385 225468 225631 369.25
1386 225631 225794 369.3
1387 225794 225957 369.35
1388 225957 226120 369.4
1389 226120 226282 369.45
1390 226282 226445 369.5
1391 226445 226607 369.55
1392 226607 226770 369.6
1393 226770 226933 369.65
1394 226933 227096 369.7
1395 227096 227258 369.75
1396 227258 227421 369.8
1397 227421 227584 369.85
1398 227584 227747 369.9
1399 227747 227910 369.95
1400 227910 228072 370.0
1401 228072 228235 370.05
1402 228235 228398 370.1
1403 228398 228561 370.15
1404 228561 228723 370.2
1405 228723 228887 370.25
1406 228887 229049 370.3
1407 229049 229213 370.35
1408 229213 229376 370.4
1409 229376 229539 370.45
1410 229539 229701 370.5
1411 229701 229865 370.55
1412 229865 230027 370.6
1413 230027 230190 370.65
1414 230190 230353 370.7
1415 230353 230516 370.75
1416 230516 230679 370.8
1417 230679 230842 370.85
1418 230842 231005 370.9
1419 231005 231167 370.95
1420 231167 231330 371.0
1421 231330 231493 371.05
1422 231493 231655 371.1
1423 231655 231819 371.15
1424 231819 231982 371.2
1425 231982 232144 371.25
1426 232144 232307 371.3
1427 232307 232471 371.35
1428 232471 232633 371.4
1429 232633 232796 371.45
1430 232796 232959 371.5
1431 232959 233122 371.55
1432 233122 233285 371.6
1433 233285 233447 371.65
1434 233447 233611 371.7
1435 233611 233773 371.75
1436 233773 233935 371.8
1437 233935 234099 371.85
1438 234099 234262 371.9
1439 234262 234425 371.95
1440 234425 234588 372.0
1441 234588 234751 372.05
1442 234751 234914 372.1
1443 234914 235077 372.15
1444 235077 235240 372.2
1445 235240 235402 372.25
1446 235402 235566 372.3
1447 235566 235729 372.35
1448 235729 235891 372.4
1449 235891 236055 372.45
1450 236055 236217 372.5
1451 236217 236380 372.55
1452 236380 236543 372.6
1453 236543 236706 372.65
1454 236706 236868 372.7
1455 236868 237032 372.75
1456 237032 237195 372.8
1457 237195 237357 372.85
1458 237357 237520 372.9
1459 237520 237683 372.95
1460 237683 237846 373.0
1461 237846 238008 373.05
1462 238008 238172 373.1
1463 238172 238334 373.15
1464 238334 238497 373.2
1465 238497 238660 373.25
1466 238660 238823 373.3
1467 238823 238985 373.35
1468 238985 239149 373.4
1469 239149 239311 373.45
1470 239311 239474 373.5
1471 239474 239637 373.55
1472 239637 239800 373.6
1473 239800 239963 373.65
1474 239963 240126 373.7
1475 240126 240289 373.75
1476 240289 240451 373.8
1477 240451 240614 373.85
1478 240614 240777 373.9
1479 240777 240939 373.95
1480 240939 241102 374.0
1481 241102 241265 374.05
1482 241265 241428 374.1
1483 241428 241590 374.15
1484 241590 241754 374.2
1485 241754 241916 374.25
1486 241916 242079 374.3
1487 242079 242242 374.35
1488 242242 242404 374.4
1489 242404 242567 374.45
1490 242567 242730 374.5
1491 242730 242892 374.55
1492 242892 243055 374.6
1493 243055 243217 374.65
1494 243217 243381 374.7
1495 243381 243543 374.75
1496 243543 243706 374.8
1497 243706 243868 374.85
1498 243868 244031 374.9
1499 244031 244194 374.95
1500 244194 244357 375.0
1501 244357 244519 375.05
1502 244519 244682 375.1
1503 244682 244845 375.15
1504 244845 245007 375.2
1505 245007 245171 375.25
1506 245171 245334 375.3
1507 245334 245496 375.35
1508 245496 245659 375.4
1509 245659 245822 375.45
1510 245822 245984 375.5
1511 245984 246147 375.55
1512 246147 246309 375.6
1513 246309 246472 375.65
1514 246472 246634 375.7
1515 246634 246797 375.75
1516 246797 246960 375.8
1517 246960 247123 375.85
1518 247123 247286 375.9
1519 247286 247448 375.95
1520 247448 247612 376.0
1521 247612 247774 376.05
1522 247774 247937 376.1
1523 247937 248100 376.15
1524 248100 248263 376.2
1525 248263 248426 376.25
1526 248426 248589 376.3
1527 248589 248752 376.35
1528 248752 248914 376.4
1529 248914 249077 376.45
1530 249077 249240 376.5
1531 249240 249402 376.55
1532 249402 249565 376.6
1533 249565 249728 376.65
1534 249728 249890 376.7
1535 249890 250053 376.75
1536 250053 250216 376.8
1537 250216 250379 376.85
1538 250379 250541 376.9
1539 250541 250704 376.95
1540 250704 250867 377.0
1541 250867 251030 377.05
1542 251030 251192 377.1
1543 251192 251356 377.15
1544 251356 251518 377.2
1545 251518 251681 377.25
1546 251681 251845 377.3
1547 251845 252007 377.35
1548 252007 252170 377.4
1549 252170 252334 377.45
1550 252334 252496 377.5
1551 252496 252659 377.55
1552 252659 252821 377.6
1553 252821 252984 377.65
1554 252984 253146 377.7
1555 253146 253309 377.75
1556 253309 253472 377.8
1557 253472 253635 377.85
1558 253635 253797 377.9
1559 253797 253960 377.95
1560 253960 254123 378.0
1561 254123 254286 378.05
1562 254286 254448 378.1
1563 254448 254612 378.15
1564 254612 254775 378.2
1565 254775 254937 378.25
1566 254937 255101 378.3
1567 255101 255263 378.35
1568 255263 255426 378.4
1569 255426 255588 378.45
1570 255588 255751 378.5
1571 255751 255913 378.55
1572 255913 256075 378.6
1573 256075 256239 378.65
1574 256239 256402 378.7
1575 256402 256565 378.75
1576 256565 256727 378.8
1577 256727 256891 378.85
1578 256891 257053 378.9
1579 257053 257216 378.95
1580 257216 257379 379.0
1581 257379 257542 379.05
1582 257542 257704 379.1
1583 257704 257867 379.15
1584 257867 258029 379.2
1585 258029 258192 379.25
1586 258192 258354 379.3
1587 258354 258517 379.35
1588 258517 258680 379.4
1589 258680 258842 379.45
1590 258842 259005 379.5
1591 259005 259168 379.55
1592 259168 259331 379.6
1593 259331 259494 379.65
1594 259494 259657 379.7
1595 259657 259820 379.75
1596 259820 259983 379.8
1597 259983 260146 379.85
1598 260146 260309 379.9
1599 260309 260471 379.95
1600 260471 260633 380.0
1601 260633 260797 380.05
1602 260797 260959 380.1
1603 260959 261122 380.15
1604 261122 261285 380.2
1605 261285 261448 380.25
1606 261448 261611 380.3
1607 261611 261773 380.35
1608 261773 261937 380.4
1609 261937 262099 380.45
1610 262099 262262 380.5
1611 262262 262425 380.55
1612 262425 262587 380.6
1613 262587 262750 380.65
1614 262750 262912 380.7
1615 262912 263074 380.75
1616 263074 263238 380.8
1617 263238 263400 380.85
1618 263400 263563 380.9
1619 263563 263726 380.95
1620 263726 263888 381.0
1621 263888 264051 381.05
1622 264051 264214 381.1
1623 264214 264377 381.15
1624 264377 264539 381.2
1625 264539 264701 381.25
1626 264701 264864 381.3
1627 264864 265027 381.35
1628 265027 265189 381.4
1629 265189 265353 381.45
1630 265353 265515 381.5
1631 265515 265678 381.55
1632 265678 265841 381.6
1633 265841 266004 381.65
1634 266004 266166 381.7
1635 266166 266330 381.75
1636 266330 266492 381.8
1637 266492 266655 381.85
1638 266655 266817 381.9
1639 266817 266980 381.95
1640 266980 267143 382.0
1641 267143 267305 382.05
1642 267305 267469 382.1
1643 267469 267632 382.15
1644 267632 267794 382.2
1645 267794 267956 382.25
1646 267956 268119 382.3
1647 268119 268282 382.35
1648 268282 268444 382.4
1649 268444 268607 382.45
1650 268607 268770 382.5
1651 268770 268932 382.55
1652 268932 269095 382.6
1653 269095 269259 382.65
1654 269259 269421 382.7
1655 269421 269584 382.75
1656 269584 269747 382.8
1657 269747 269910 382.85
1658 269910 270073 382.9
1659 270073 270235 382.95
1660 270235 270398 383.0
1661 270398 270560 383.05
1662 270560 270722 383.1
1663 270722 270885 383.15
1664 270885 271048 383.2
1665 271048 271211 383.25
1666 271211 271374 383.3
1667 271374 271537 383.35
1668 271537 271700 383.4
1669 271700 271862 383.45
1670 271862 272024 383.5
1671 272024 272187 383.55
1672 272187 272349 383.6
1673 272349 272512 383.65
1674 272512 272675 383.7
1675 272675 272838 383.75
1676 272838 273000 383.8
1677 273000 273162 383.85
1678 273162 273326 383.9
1679 273326 273488 383.95
1680 273488 273651 384.0
1681 273651 273814 384.05
1682 273814 273976 384.1
1683 273976 274139 384.15
1684 274139 274302 384.2
1685 274302 274465 384.25
1686 274465 274627 384.3
1687 274627 274790 384.35
1688 274790 274953 384.4
1689 274953 275116 384.45
1690 275116 275278 384.5
1691 275278 275441 384.55
1692 275441 275604 384.6
1693 275604 275766 384.65
1694 275766 275928 384.7
1695 275928 276091 384.75
1696 276091 276254 384.8
1697 276254 276416 384.85
1698 276416 276580 384.9
1699 276580 276743 384.95
1700 276743 276905 385.0
1701 276905 277068 385.05
1702 277068 277231 385.1
1703 277231 277394 385.15
1704 277394 277556 385.2
1705 277556 277719 385.25
1706 277719 277883 385.3
1707 277883 278045 385.35
1708 278045 278208 385.4
1709 278208 278370 385.45
1710 278370 278532 385.5
1711 278532 278695 385.55
1712 278695 278858 385.6
1713 278858 279021 385.65
1714 279021 279183 385.7
1715 279183 279346 385.75
1716 279346 279508 385.8
1717 279508 279672 385.85
1718 279672 279834 385.9
1719 279834 279997 385.95
1720 279997 280160 386.0
1721 280160 280323 386.05
1722 280323 280485 386.1
1723 280485 280648 386.15
1724 280648 280810 386.2
1725 280810 280973 386.25
1726 280973 281135 386.3
1727 281135 281298 386.35
1728 281298 281460 386.4
1729 281460 281623 386.45
1730 281623 281786 386.5
1731 281786 281949 386.55
1732 281949 282112 386.6
1733 282112 282274 386.65
1734 282274 282438 386.7
1735 282438 282600 386.75
1736 282600 282762 386.8
1737 282762 282926 386.85
1738 282926 283089 386.9
1739 283089 283251 386.95
1740 283251 283414 387.0
1741 283414 283577 387.05
1742 283577 283739 387.1
1743 283739 283902 387.15
1744 283902 284064 387.2
1745 284064 284227 387.25
1746 284227 284390 387.3
1747 284390 284553 387.35
1748 284553 284716 387.4
1749 284716 284879 387.45
1750 284879 285041 387.5
1751 285041 285206 387.55
1752 285206 285368 387.6
1753 285368 285531 387.65
1754 285531 285695 387.7
1755 285695 285857 387.75
1756 285857 286020 387.8
1757 286020 286182 387.85
1758 286182 286345 387.9
1759 286345 286508 387.95
1760 286508 286670 388.0
1761 286670 286833 388.05
1762 286833 286995 388.1
1763 286995 287158 388.15
1764 287158 287322 388.2
1765 287322 287484 388.25
1766 287484 287647 388.3
1767 287647 287810 388.35
1768 287810 287973 388.4
1769 287973 288135 388.45
1770 288135 288298 388.5
1771 288298 288461 388.55
1772 288461 288624 388.6
1773 288624 288786 388.65
1774 288786 288950 388.7
1775 288950 289112 388.75
1776 289112 289275 388.8
1777 289275 289439 388.85
1778 289439 289601 388.9
1779 289601 289764 388.95
1780 289764 289927 389.0
1781 289927 290090 389.05
1782 290090 290252 389.1
1783 290252 290415 389.15
1784 290415 290578 389.2
1785 290578 290740 389.25
1786 290740 290904 389.3
1787 290904 291066 389.35
1788 291066 291229 389.4
1789 291229 291392 389.45
1790 291392 291555 389.5
1791 291555 291718 389.55
1792 291718 291882 389.6
1793 291882 292044 389.65
1794 292044 292207 389.7
1795 292207 292370 389.75
1796 292370 292532 389.8
1797 292532 292695 389.85
1798 292695 292857 389.9
1799 292857 293021 389.95
1800 293021 293183 390.0
1801 293183 293346 390.05
1802 293346 293508 390.1
1803 293508 293672 390.15
1804 293672 293835 390.2
1805 293835 293997 390.25
1806 293997 294161 390.3
1807 294161 294323 390.35
1808 294323 294486 390.4
1809 294486 294650 390.45
1810 294650 294812 390.5
1811 294812 294975 390.55
1812 294975 295137 390.6
1813 295137 295300 390.65
1814 295300 295462 390.7
1815 295462 295625 390.75
1816 295625 295788 390.8
1817 295788 295951 390.85
1818 295951 296113 390.9
1819 296113 296277 390.95
1820 296277 296440 391.0
1821 296440 296602 391.05
1822 296602 296765 391.1
1823 296765 296928 391.15
1824 296928 297091 391.2
1825 297091 297254 391.25
1826 297254 297417 391.3
1827 297417 297579 391.35
1828 297579 297741 391.4
1829 297741 297904 391.45
1830 297904 298066 391.5
1831 298066 298229 391.55
1832 298229 298392 391.6
1833 298392 298555 391.65
1834 298555 298718 391.7
1835 298718 298880 391.75
1836 298880 299043 391.8
1837 299043 299206 391.85
1838 299206 299369 391.9
1839 299369 299531 391.95
1840 299531 299695 392.0
1841 299695 299858 392.05
1842 299858 300020 392.1
1843 300020 300184 392.15
1844 300184 300346 392.2
1845 300346 300509 392.25
1846 300509 300672 392.3
1847 300672 300835 392.35
1848 300835 300997 392.4
1849 300997 301160 392.45
1850 301160 301323 392.5
1851 301323 301486 392.55
1852 301486 301649 392.6
1853 301649 301811 392.65
1854 301811 301975 392.7
1855 301975 302137 392.75
1856 302137 302300 392.8
1857 302300 302464 392.85
1858 302464 302626 392.9
1859 302626 302789 392.95
1860 302789 302953 393.0
1861 302953 303115 393.05
1862 303115 303278 393.1
1863 303278 303441 393.15
1864 303441 303604 393.2
1865 303604 303766 393.25
1866 303766 303930 393.3
1867 303930 304092 393.35
1868 304092 304255 393.4
1869 304255 304419 393.45
1870 304419 304582 393.5
1871 304582 304744 393.55
1872 304744 304908 393.6
1873 304908 305070 393.65
1874 305070 305233 393.7
1875 305233 305397 393.75
1876 305397 305559 393.8
1877 305559 305722 393.85
1878 305722 305885 393.9
1879 305885 306048 393.95
1880 306048 306210 394.0
1881 306210 306374 394.05
1882 306374 306536 394.1
1883 306536 306699 394.15
1884 306699 306863 394.2
1885 306863 307025 394.25
1886 307025 307188 394.3
1887 307188 307350 394.35
1888 307350 307513 394.4
1889 307513 307675 394.45
1890 307675 307838 394.5
1891 307838 308000 394.55
1892 308000 308163 394.6
1893 308163 308326 394.65
1894 308326 308488 394.7
1895 308488 308652 394.75
1896 308652 308815 394.8
1897 308815 308977 394.85
1898 308977 309141 394.9
1899 309141 309304 394.95
1900 309304 309466 395.0
1901 309466 309630 395.05
1902 309630 309792 395.1
1903 309792 309955 395.15
1904 309955 310117 395.2
1905 310117 310280 395.25
1906 310280 310442 395.3
1907 310442 310605 395.35
1908 310605 310768 395.4
1909 310768 310931 395.45
1910 310931 311094 395.5
1911 311094 311257 395.55
1912 311257 311420 395.6
1913 311420 311582 395.65
1914 311582 311745 395.7
1915 311745 311908 395.75
1916 311908 312071 395.8
1917 312071 312233 395.85
1918 312233 312397 395.9
1919 312397 312559 395.95
1920 312559 312722 396.0
1921 312722 312885 396.05
1922 312885 313047 396.1
1923 313047 313210 396.15
1924 313210 313373 396.2
1925 313373 313535 396.25
1926 313535 313698 396.3
1927 313698 313860 396.35
1928 313860 314023 396.4
1929 314023 314186 396.45
1930 314186 314349 396.5
1931 314349 314511 396.55
1932 314511 314675 396.6
1933 314675 314837 396.65
1934 314837 315000 396.7
1935 315000 315164 396.75
1936 315164 315326 396.8
1937 315326 315489 396.85
1938 315489 315652 396.9
1939 315652 315814 396.95
1940 315814 315977 397.0
1941 315977 316141 397.05
1942 316141 316303 397.1
1943 316303 316466 397.15
1944 316466 316630 397.2
1945 316630 316792 397.25
1946 316792 316955 397.3
1947 316955 317118 397.35
1948 317118 317280 397.4
1949 317280 317443 397.45
1950 317443 317606 397.5
1951 317606 317769 397.55
1952 317769 317932 397.6
1953 317932 318094 397.65
1954 318094 318257 397.7
1955 318257 318420 397.75
1956 318420 318583 397.8
1957 318583 318745 397.85
1958 318745 318909 397.9
1959 318909 319071 397.95
1960 319071 319234 398.0
1961 319234 319397 398.05
1962 319397 319560 398.1
1963 319560 319722 398.15
1964 319722 319885 398.2
1965 319885 320047 398.25
1966 320047 320210 398.3
1967 320210 320373 398.35
1968 320373 320536 398.4
1969 320536 320699 398.45
1970 320699 320862 398.5
1971 320862 321024 398.55
1972 321024 321188 398.6
1973 321188 321350 398.65
1974 321350 321513 398.7
1975 321513 321676 398.75
1976 321676 321839 398.8
1977 321839 322002 398.85
1978 322002 322165 398.9
1979 322165 322328 398.95
1980 322328 322490 399.0
1981 322490 322654 399.05
1982 322654 322816 399.1
1983 322816 322979 399.15
1984 322979 323141 399.2
1985 323141 323305 399.25
1986 323305 323467 399.3
1987 323467 323630 399.35
1988 323630 323793 399.4
1989 323793 323956 399.45
1990 323956 324119 399.5
1991 324119 324281 399.55
1992 324281 324444 399.6
1993 324444 324607 399.65
1994 324607 324769 399.7
1995 324769 324932 399.75
1996 324932 325094 399.8
1997 325094 325257 399.85
1998 325257 325420 399.9
